company.href,company.name,url,location,year.founded,fte,type.of.company,category,company.function,sector(s),source.of.revenue,description,short.description,social.impact,financial.info,data.collection,dataset.url,dataset.name
/Nerdwallet,NerdWallet,http://www.nerdwallet.com,"San Francisco, CA",2009,38,Private,,Information for consumers,"Education, Finance, Health and Health Care",Lead generation to other businesses,"At NerdWallet, we‚Äôre nerds who create great tools, crunch numbers and give you all the results -- unfiltered and unbiased. We‚Äôre the nerdy friend you can count on, no matter your money question -- banking, insurance, health care, investments, education, housing, travel, shopping -- you name it. We offer data-driven tools and impartial info to help you make solid decisions about the money you work hard to earn:

- Clear: Our tools are user friendly, so you save time.
- Unbiased: We use a numbers-based, analytic approach to give you objective results.
- Personalized: We customize results based on your financial preferences.
- Complete: Some sites list only products or services that make them money. We include everything we can find.

Some ways we can help guard your money:

- Choose credit cards: We help you find ones that will save you the most and give you the best rewards.
- Find deals: We help you shop smart -- bargains, coupons and more.
- Invest your money: We help you avoid ripoffs and figure out where your money can stay safe and grow.
- Stay or get healthy: We help you find affordable health care, from the best insurance to the best hospitals.
- Pay for college: We help you find scholarships, calculate loans and compare colleges, including law schools and MBA programs.","Nerdwallet helps consumers with money questions on banking, insurance, health care, investments, education, housing, travel, and shopping.","We want to help users better make every important financial decisions in their lives. Our key principles are consumer friendliness, long-term focus, innovation and improvement.","$0 raised -- we are profitable
Our business model supports a team of 50 (as of 12/10/13) and we are looking to add another 50!
We welcome over 1 million visitors to our site each month
In 2013 we launched a health business, where we focus on price transparency (using CMS and state data) and health insurance (where we rely on federal and state data).",questionnaire,census.gov,census.gov
/New-Media-Parents,New Media Parents,http://mommaps.com/,"San Francisco, CA",2009,,Private,,Information for consumers,"Arts,  Entertainment,  & Recreation","Advertising, User fees for web or mobile access","Mom Maps: Find kid friendly places & family fun areas with Mom Maps!
Mom Maps helps you find family fun places, kid friendly locations on the go! Search our extensive list of kid's parks, kid's playgrounds, kid's restaurants, kid's museums and kid's indoor play areas. Search by category or zip code, and you're good to go! In addition to a comprehensive kids play guide, you'll find contact information, reviews by parents, for parents and directions. Over 32,000 locations supported!   
Mom Maps is unique because it enables users to tap the collective wisdom of other parents and caregivers. Locations in our extensive database are parent-recommended and include tips, reviews, photos and video so that users can find places that best suit their child's interests. Mom Maps also partners with top parent bloggers and family travel experts to map their kid-friendly recommendations.","Mom Maps helps you find kid friendly locations on the go! Search an extensive list of parks, playgrounds, restaurants, museums and indoor play areas.",Not answered by company,Privately held company with no outside investors or partners.,questionnaire,https://data.sfgov.org/,https://data.sfgov.org/
/New-Media-Parents,New Media Parents,http://mommaps.com/,"San Francisco, CA",2009,,Private,,Information for consumers,"Arts,  Entertainment,  & Recreation","Advertising, User fees for web or mobile access","Mom Maps: Find kid friendly places & family fun areas with Mom Maps!
Mom Maps helps you find family fun places, kid friendly locations on the go! Search our extensive list of kid's parks, kid's playgrounds, kid's restaurants, kid's museums and kid's indoor play areas. Search by category or zip code, and you're good to go! In addition to a comprehensive kids play guide, you'll find contact information, reviews by parents, for parents and directions. Over 32,000 locations supported!   
Mom Maps is unique because it enables users to tap the collective wisdom of other parents and caregivers. Locations in our extensive database are parent-recommended and include tips, reviews, photos and video so that users can find places that best suit their child's interests. Mom Maps also partners with top parent bloggers and family travel experts to map their kid-friendly recommendations.","Mom Maps helps you find kid friendly locations on the go! Search an extensive list of parks, playgrounds, restaurants, museums and indoor play areas.",Not answered by company,Privately held company with no outside investors or partners.,questionnaire,https://data.seattle.gov/dataset/City-Of-Seattle-Parks/kxj9-se6t,City of Seattle Parks
/Ngap-Incorporated,nGAP Incorporated,http://ngap.com,"Bonsall, CA",2008,25,Private,,Government Accountability & Transparency Solutions,"Other, Government itself","Subscriptions, User fees for web or mobile access","nGAP develops and markets acquisition solutions for government and other large organizations. Their experience with government contracting requirements provides the unique insight needed to create the financial and operational control large organizations expect. Their solutions conform to the strict regulations that their customers are required to follow. In addition, they incorporate forms libraries so that their solutions produce outputs in formats that each agency requires and can use within their own legacy systems.

nGAP developers are also experienced in integrating our solutions with legacy and financial systems, thereby providing increased value and assisting customers with accomplishing their core missions. Sitting on top of our contracting and order processing functions is a comprehensive reporting capability that can house data from a multitude of systems and agencies. Using forensic and reporting tools, nGAP's customers can implement oversight objectives across and within all organizational elements.","nGAP develops Cloud based SaaS solutions with a focus on accountability & transparency in government procurement, including the flagship product, the Open Acquisition System (OAS).","nGAP enables pro-active efforts to reduce waste/fraud/abuse across all government organizations, at every level. OAS is the only solution available for Accountability & Transparency which reduces procurement processing times from weeks/months to hours/days, with an average savings of 20% in processing costs.","As a private company, nGAP's financials are confidential.",questionnaire,http://www.ngap.com/learn/using-oas/oas-structure-facilitates-reporting.aspx,US Contract / Task Order Spending Details
/Ngap-Incorporated,nGAP Incorporated,http://ngap.com,"Bonsall, CA",2008,25,Private,,Government Accountability & Transparency Solutions,"Other, Government itself","Subscriptions, User fees for web or mobile access","nGAP develops and markets acquisition solutions for government and other large organizations. Their experience with government contracting requirements provides the unique insight needed to create the financial and operational control large organizations expect. Their solutions conform to the strict regulations that their customers are required to follow. In addition, they incorporate forms libraries so that their solutions produce outputs in formats that each agency requires and can use within their own legacy systems.

nGAP developers are also experienced in integrating our solutions with legacy and financial systems, thereby providing increased value and assisting customers with accomplishing their core missions. Sitting on top of our contracting and order processing functions is a comprehensive reporting capability that can house data from a multitude of systems and agencies. Using forensic and reporting tools, nGAP's customers can implement oversight objectives across and within all organizational elements.","nGAP develops Cloud based SaaS solutions with a focus on accountability & transparency in government procurement, including the flagship product, the Open Acquisition System (OAS).","nGAP enables pro-active efforts to reduce waste/fraud/abuse across all government organizations, at every level. OAS is the only solution available for Accountability & Transparency which reduces procurement processing times from weeks/months to hours/days, with an average savings of 20% in processing costs.","As a private company, nGAP's financials are confidential.",questionnaire,,Contract Repository
/Nonprofitmetrics,NonprofitMetrics,https://www.nonprofitmetrics.com,"Washington, DC",2013,1,Private,,Data management and analysis,"Arts,  Entertainment,  & Recreation, Education, Finance, Health and Health Care, Scientific Research, Social Assistance, Other","Database licensing, Lead generation to other businesses, Subscriptions","NonprofitMetrics is an analytics website that helps companies sell to nonprofit organizations. Over 14,000 companies make a combined $40 billion a year selling goods and services to charities, foundations, schools, hospitals, and trade associations. However, these companies face difficulties finding, evaluating, and securing business with these nonprofits, because advertising and referrals only go so far to drive growth. NonprofitMetrics fills this gap by providing information and tools that help companies generate leads, research market trends, and benchmark organizations. Containing more detailed information and much more powerful analysis tools than the competition, NonprofitMetrics helps companies increase revenues by more effectively finding and evaluating leads, resulting in more informed sales meetings, increased conversion rates, and additional clients. Companies also cut costs by automating tedious analysis of potential leads, freeing up personnel to secure business and deliver client services. ","NonprofitMetrics is an analytics website that helps companies find, evaluate, and secure business with nonprofits","NonprofitMetrics provides pro-bono information and analysis on the nonprofit sector, contributing our data and analysis beneficial discourses such as 501(c)(4) ""scandals"", the overhead myth, and other important areas. We measure this impact through social engagement and dialogue among thought leaders.",Not answered by company,questionnaire,https://bulk.resource.org/irs.gov/eo/doc/about.html,IRS 990s from Public.Resource.Org
/Nonprofitmetrics,NonprofitMetrics,https://www.nonprofitmetrics.com,"Washington, DC",2013,1,Private,,Data management and analysis,"Arts,  Entertainment,  & Recreation, Education, Finance, Health and Health Care, Scientific Research, Social Assistance, Other","Database licensing, Lead generation to other businesses, Subscriptions","NonprofitMetrics is an analytics website that helps companies sell to nonprofit organizations. Over 14,000 companies make a combined $40 billion a year selling goods and services to charities, foundations, schools, hospitals, and trade associations. However, these companies face difficulties finding, evaluating, and securing business with these nonprofits, because advertising and referrals only go so far to drive growth. NonprofitMetrics fills this gap by providing information and tools that help companies generate leads, research market trends, and benchmark organizations. Containing more detailed information and much more powerful analysis tools than the competition, NonprofitMetrics helps companies increase revenues by more effectively finding and evaluating leads, resulting in more informed sales meetings, increased conversion rates, and additional clients. Companies also cut costs by automating tedious analysis of potential leads, freeing up personnel to secure business and deliver client services. ","NonprofitMetrics is an analytics website that helps companies find, evaluate, and secure business with nonprofits","NonprofitMetrics provides pro-bono information and analysis on the nonprofit sector, contributing our data and analysis beneficial discourses such as 501(c)(4) ""scandals"", the overhead myth, and other important areas. We measure this impact through social engagement and dialogue among thought leaders.",Not answered by company,questionnaire,http://www.irs.gov/uac/SOI-Tax-Stats-Exempt-Organizations-Business-Master-File-Extract-(EO-BMF),IRS Business Master File (BMF)
/Nuams-New-Amsterdam-Ideas,Nuams (New Amsterdam Ideas),http://www.nuams.com,"New York, NY",2011,7,Private,,Data management and analysis,"Agriculture, Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental , Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Manufacturing, Nutrition, Scientific Research, Social Assistance, Trade, Transportation, Telecom, Weather, Other","Database licensing, Software licensing","Nuams builds, delivers, and supports the â€œNuCivicâ€ suite of â€œOpenSaaSâ€ civic software solutions for governments and non-profit organizations worldwide.  Our mission is to improve the efficacy of civic organizations and governments, by making innovative knowledge management solutions accessible at an affordable cost.
 
NuCivic solutions are based on distributions (specialized configurations), of the Drupal CMS that runs many of the worldâ€™s most complex civic websites.  Thus, NuCivic incoporates technical innovation from more than 20,000 engineers that have contributed code to Drupal. 
 
â€¨NuCivic solutions are delivered as â€œOpenSaaSâ€-- turnkey hosted and supported software-as-a-service (SaaS), but still truly open-source, such that a customer can export their solution and redeploy it in their own environment at any time.
 
Our first NuCivic product is â€œNuData DKAN,â€ based on our DKAN distribution of Drupal.  DKAN provides a full suite of open data cataloging, publishing and visualization features, and is feature and API-compatible with CKAN, the popular Python-based software widely deployed by many national governments.  

Dubbed by The Atlantic Cities as one of â€œ12 Fresh Ideas for Local Government,â€ during the Knight News Challenge for Open Government, DKANâ€™s early adopters include Open Puerto Rico, British Columbia, the Revenue Watch Institute, and the City of Cologne.","NuCivic is a suite of open source products powered by Nuams that help governments and non-profit organizations easily and affordably host and manage open data, app store and hackathon platforms.","All NuCivic products are open source, which means they are free for anyone to download, install and begin using themselves. Making these open data tools available to anyone, anywhere in the world with low to no barrier to entry is a fundamental social driver for us.

Each NUCIVIC product delivers value to a specific use case. 

NuData DKAN lowers the complexity and cost bar to achieve standards compliant open data publishing by bringing Content Management (CMS) together with Data Management (DMS) in a single mature affordable hosted and supported open-source software stack, thus opening up a firehose of digital discoverable open data from local governments and NGOs.",Not answered by company,questionnaire,http://demo.getdkan.com/dataset/us-national-foreclosure-statistics-january-2012/resource/d9ed9373-4371-4f94-a17d,US National Foreclosure Statistics January 2012
/Ontodia-Inc,"Ontodia, Inc",http://ontodia.com,"New York, NY",2011,10,Private,,Data management and analysis,"Arts,  Entertainment,  & Recreation, Education, Geospatial data/mapping, Scientific Research, Social Assistance, Trade","Subscriptions, Software licensing","Ontodia is an urban informatics startup focused on enabling actionable, hyperlocalized decisions.  It does this by converting raw data - taken from disparate sources - both public and private, extracting knowledge and insight.  From big data to small, actionable knowledge. It does this by using its ""crowdknowing"" technique to create Collective Knowledge Systems that leverage ""semantics, statistics, algorithm and the crowd"" to develop self-reinforcing Linked Data Networks that leverage the best of Humans and Machines to create a federated, curated Knowledge commons, one open data city at a time.","Ontodia converts raw data to actionable, hyperlocalized knowledge, enabling data-driven decisions and conversations. From big data to small, actionable knowledge.","Ontodia aims to democratize big data by helping create a federated, knowledge commons to enable governments, businesses and citizens to have data-driven discussions, conversations and decisions.  With this open knowledge, we hope to foster citizen engagement and increase trust in government as this same knowledge increases government transparency, accountability and reduce corruption.",Not answered by company,questionnaire,data.cityofnewyork.us,data.cityofnewyork.us
/Ontodia-Inc,"Ontodia, Inc",http://ontodia.com,"New York, NY",2011,10,Private,,Data management and analysis,"Arts,  Entertainment,  & Recreation, Education, Geospatial data/mapping, Scientific Research, Social Assistance, Trade","Subscriptions, Software licensing","Ontodia is an urban informatics startup focused on enabling actionable, hyperlocalized decisions.  It does this by converting raw data - taken from disparate sources - both public and private, extracting knowledge and insight.  From big data to small, actionable knowledge. It does this by using its ""crowdknowing"" technique to create Collective Knowledge Systems that leverage ""semantics, statistics, algorithm and the crowd"" to develop self-reinforcing Linked Data Networks that leverage the best of Humans and Machines to create a federated, curated Knowledge commons, one open data city at a time.","Ontodia converts raw data to actionable, hyperlocalized knowledge, enabling data-driven decisions and conversations. From big data to small, actionable knowledge.","Ontodia aims to democratize big data by helping create a federated, knowledge commons to enable governments, businesses and citizens to have data-driven discussions, conversations and decisions.  With this open knowledge, we hope to foster citizen engagement and increase trust in government as this same knowledge increases government transparency, accountability and reduce corruption.",Not answered by company,questionnaire,data.ny.gov,data.ny.gov
/OpportunitySpace-Inc,"OpportunitySpace, Inc.",http://opportunityspace.org,"Boston, MA",2013,3,Private,,Data management and analysis,"Environmental, Geospatial data/mapping, Housing/Real Estate","Subscriptions, Data management and analytic services","OpportunitySpace is SalesForce.com and CoStar for government property. We collect and analyze data about public real property - land and buildings owned by governments. We enable administrators to understand their real estate portfolios from an enterprise view. We also help the private sector and community see what real estate the government controls and why. We believe that better access to this information will accelerate the pace of redevelopment and better uses of these assets. The goal is to create higher levels of transparency, engagement and collaboration around the utilization of public real estate and to drive smarter solutions that will result in vibrant, livable communities.",OpportunitySpace engages communities with open data to drive smart uses for public land.,"OpportunitySpace reduces property carrying costs for government (vacants, brownfields, etc.), reduces size of government footprint in land area, increases tax revenue from land base, increases property values (revitalization/better land use), increases number of citizens engaged in planning/land use/redevelopment decisions (participation/engagement), and influences pace of development (e.g., number of properties disposed per month).",Not answered by company,questionnaire,http://vapstat.louisvilleky.gov/sites/vapstat.louisvilleky.gov/files/documents/Sales%20Inventory/Sales_Inventory_10.03.13.xlsx,http://vapstat.louisvilleky.gov/sites/vapstat.louisvilleky.gov/files/documents/Sales%20Inventory/Sales_Inventory_10.03.13.xlsx
/Overture-Technologies,Overture Technologies,http://www.overturecorp.com/,"Bethesda, MD",2000,8,Private,,"Data management and analytic services,Lead generation to other businesses,Software licensing","Education, Finance, Housing/Real Estate",,"Unique visitors to OvertureMarketplace, students completing Net Price Calculator estimates and receiving personalized Shopping Sheets through our Conductor application.","Overture's technology powers business rules and automated underwriting applications for higher education, mortgage and small business finance industries.",Not answered by company,Not answered by company,questionnaire,,IPEDS
/Overture-Technologies,Overture Technologies,http://www.overturecorp.com/,"Bethesda, MD",2000,8,Private,,"Data management and analytic services,Lead generation to other businesses,Software licensing","Education, Finance, Housing/Real Estate",,"Unique visitors to OvertureMarketplace, students completing Net Price Calculator estimates and receiving personalized Shopping Sheets through our Conductor application.","Overture's technology powers business rules and automated underwriting applications for higher education, mortgage and small business finance industries.",Not answered by company,Not answered by company,questionnaire,N/A,Treasury Quarterly NPV dataset
/Overture-Technologies,Overture Technologies,http://www.overturecorp.com/,"Bethesda, MD",2000,8,Private,,"Data management and analytic services,Lead generation to other businesses,Software licensing","Education, Finance, Housing/Real Estate",,"Unique visitors to OvertureMarketplace, students completing Net Price Calculator estimates and receiving personalized Shopping Sheets through our Conductor application.","Overture's technology powers business rules and automated underwriting applications for higher education, mortgage and small business finance industries.",Not answered by company,Not answered by company,questionnaire,,GIS Census Tract
/Owler,Owler,http://owler.com,"San Mateo, CA",2011,80,Private,,Data management and analysis,"Agriculture, Energy, Finance, Health and Health Care, Manufacturing, Telecom",Database licensing,"Owler is a mobile and online resource that helps you follow, track, and research companies. Get real time updates and news (about your company, your competitors, your clients, your investments) hand-curated from multiple sources.","Owler is a mobile and online resource that helps you follow, track, and research companies.",Enabling business professionals to make better informed decisions.,"Owler Inc. is headquartered in San Mateo, CA, with an office in Coimbatore, India.  Owler is backed by Norwest Venture Partners and Trinity Ventures, two top venture capital firms based in Silicon Valley, CA.",questionnaire,sec.gov,sec.gov
/Pave,Pave,http://www.pave.com,"New York, NY",2012,10,Private,,Financial/investment services,"Education, Finance",Other,"Pave is a community where people create teams that unlock the potential of young careers through an innovative social-financial agreement. On Pave, prospects are young, driven individuals who raise funding to further their education, pay off student debt, or pursue a career opportunity, all with the goal of taking their careers to the next level. This funding comes from backers, who are accomplished individuals looking to put their success and experience to good use. Under the terms of the Pave participation agreement, prospects accept a one-time payment from backers in exchange for committing to share a small, affordable percentage of their income over a period of time (e.g., 5 to 10 years).

Since backer and prospect interests are aligned, some backers may also provide career guidance, mentorship and networking connections to promote the success of their prospects.","Pave enables businesses to raise funding from real people safely and securely, using an income prediction model based on historical government data.","If our prospects advance in or move to careers that they would otherwise be unable to reach without our program, that is one of our most important indicators of success.",,questionnaire,http://www.census.gov/acs/www/data_documentation/public_use_microdata_sample/,Public Use Microdata Sample
/Pave,Pave,http://www.pave.com,"New York, NY",2012,10,Private,,Financial/investment services,"Education, Finance",Other,"Pave is a community where people create teams that unlock the potential of young careers through an innovative social-financial agreement. On Pave, prospects are young, driven individuals who raise funding to further their education, pay off student debt, or pursue a career opportunity, all with the goal of taking their careers to the next level. This funding comes from backers, who are accomplished individuals looking to put their success and experience to good use. Under the terms of the Pave participation agreement, prospects accept a one-time payment from backers in exchange for committing to share a small, affordable percentage of their income over a period of time (e.g., 5 to 10 years).

Since backer and prospect interests are aligned, some backers may also provide career guidance, mentorship and networking connections to promote the success of their prospects.","Pave enables businesses to raise funding from real people safely and securely, using an income prediction model based on historical government data.","If our prospects advance in or move to careers that they would otherwise be unable to reach without our program, that is one of our most important indicators of success.",,questionnaire,http://research.schev.edu/apps/cms/Post-Completion-Wages-of-Graduates.aspx,Post-Completion Wages of Graduates
/Pave,Pave,http://www.pave.com,"New York, NY",2012,10,Private,,Financial/investment services,"Education, Finance",Other,"Pave is a community where people create teams that unlock the potential of young careers through an innovative social-financial agreement. On Pave, prospects are young, driven individuals who raise funding to further their education, pay off student debt, or pursue a career opportunity, all with the goal of taking their careers to the next level. This funding comes from backers, who are accomplished individuals looking to put their success and experience to good use. Under the terms of the Pave participation agreement, prospects accept a one-time payment from backers in exchange for committing to share a small, affordable percentage of their income over a period of time (e.g., 5 to 10 years).

Since backer and prospect interests are aligned, some backers may also provide career guidance, mentorship and networking connections to promote the success of their prospects.","Pave enables businesses to raise funding from real people safely and securely, using an income prediction model based on historical government data.","If our prospects advance in or move to careers that they would otherwise be unable to reach without our program, that is one of our most important indicators of success.",,questionnaire,,Bureau of Labor Statistics Earnings Data
/Personal-Inc,"Personal, Inc.",http://personal.com,"Washington, DC",2009,40,Private,,Consumer services (eg health care),"Education, Finance, Health and Health Care, Other","Subscriptions, User fees for web or mobile access","Personal (www.personal.com) is the award-winning, industry-leading digital vault and private networking service for individuals to securely manage their important data and files. Called a ""life-management platform"" by The Economist, Personal is built on a privacy- and security-by-design platform that empowers people with their own information.

Available at $29.99 per year, Personal also partners with companies (including financial and insurance companies, government, and educational institutions) and other organizations to provide vaults and data to their own customers and users. These co-branded vaults frequently come prepopulated with information that the partner holds about the individual that is instantly useful for 24/7 access from any device, auto form-filling (www.personal.com/fillit), and private, secure sharing. Each partner vault also has an array of apps to help users get the most from their data.  

Personal helps give people ownership and control over their data so they can get the most value from it all with the peace of mind that the information in their vault remains legally theirs, it can't be shared without their permission, they always know who has access to it, and they can stop access at any time. Users can also export and permanently delete their data. Personal is available on the web, iOS and Google Play.","Personal provides individuals with the tools to create a private, personal network where they can control their identity and determine access to their data when connecting with people and companies.","Personal's mission of empowering individuals with their own data is one that has major impacts for society, and the institutions (including government) that traditionally collect and control our data. Both government and companies are embracing this model, which is a significant sign of impact.","To date, Personal has raised nearly $16 million in capital. Investors include Steve Case's Revolution Ventures, Grotech Ventures, Eric Semler of TCS Capital Management, Allen & Company, Ted Leonsis, former AOL CEO Jon Miller, among others. We generate revenue through paid subscriptions and partnering with companies and organizations to distribute co-branded Personal vaults to their customers and members. Partners include companies, non-profit associations, and educational institutions.",questionnaire,www.fafsa.gov,Free Application for Federal Student Aid (FAFSA)
/Personal-Inc,"Personal, Inc.",http://personal.com,"Washington, DC",2009,40,Private,,Consumer services (eg health care),"Education, Finance, Health and Health Care, Other","Subscriptions, User fees for web or mobile access","Personal (www.personal.com) is the award-winning, industry-leading digital vault and private networking service for individuals to securely manage their important data and files. Called a ""life-management platform"" by The Economist, Personal is built on a privacy- and security-by-design platform that empowers people with their own information.

Available at $29.99 per year, Personal also partners with companies (including financial and insurance companies, government, and educational institutions) and other organizations to provide vaults and data to their own customers and users. These co-branded vaults frequently come prepopulated with information that the partner holds about the individual that is instantly useful for 24/7 access from any device, auto form-filling (www.personal.com/fillit), and private, secure sharing. Each partner vault also has an array of apps to help users get the most from their data.  

Personal helps give people ownership and control over their data so they can get the most value from it all with the peace of mind that the information in their vault remains legally theirs, it can't be shared without their permission, they always know who has access to it, and they can stop access at any time. Users can also export and permanently delete their data. Personal is available on the web, iOS and Google Play.","Personal provides individuals with the tools to create a private, personal network where they can control their identity and determine access to their data when connecting with people and companies.","Personal's mission of empowering individuals with their own data is one that has major impacts for society, and the institutions (including government) that traditionally collect and control our data. Both government and companies are embracing this model, which is a significant sign of impact.","To date, Personal has raised nearly $16 million in capital. Investors include Steve Case's Revolution Ventures, Grotech Ventures, Eric Semler of TCS Capital Management, Allen & Company, Ted Leonsis, former AOL CEO Jon Miller, among others. We generate revenue through paid subscriptions and partnering with companies and organizations to distribute co-branded Personal vaults to their customers and members. Partners include companies, non-profit associations, and educational institutions.",questionnaire,www.nslds.ed.gov/nslds_SA/,National Student Loan Data System (NSLDS)
/Policymap,PolicyMap,http://policymap.com,"Philadelphia, PA",2007,9,Nonprofit,,Information for consumers,"Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Nutrition, Social Assistance, Transportation, Weather, Other","Subscriptions, Philanthropy (foundations","PolicyMap is a national online mapping tool and is a division of The Reinvestment Fund, a Community Development Financial Institution.  PolicyMap grew out of our underwriting department's need for good data with which to make good lending decisions. With around 1500 subscribers and 25,000 registered users, we launched in Dec 2007 and have been growing ever since, adding new features and products to our list of offerings.  We provide our main mapping tool, PolicyMap.com, along with an API, a data licensing service, university site licenses, and mapping widgets for our clients to use on their own websites.  We offer over 20,000 indicators, many of which are from the Census, the Bureau of Labor Statistics, and the Consumer Financial Protection Bureau.  Our subscribers include organizations and companies in banking, real estate, govt, education, non-profit, philanthropy and the media.","PolicyMap is a web-based GIS and mapping company that captures and visualizes data including demographics, home sale statistics, health data, mortgage trends, school performance scores, labor data and crime statistics.","We measure PolicyMap's impact by considering our sources of web traffic, our mix of subscribers and free users, and the calls, emails and requests for training we receive.","Past three years' annual revenue:
2010: $814,049
2011: $1.5M
2012: $2.1M
Current year revenue:
2013: $2.4M (forecast)
Investors include the William Penn Foundation, Heron Foundation and Surdna Foundations for a total to date of $2.2M.",questionnaire,https://www.census.gov/acs/www/,American Community Survey (ACS)
/Policymap,PolicyMap,http://policymap.com,"Philadelphia, PA",2007,9,Nonprofit,,Information for consumers,"Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Nutrition, Social Assistance, Transportation, Weather, Other","Subscriptions, Philanthropy (foundations","PolicyMap is a national online mapping tool and is a division of The Reinvestment Fund, a Community Development Financial Institution.  PolicyMap grew out of our underwriting department's need for good data with which to make good lending decisions. With around 1500 subscribers and 25,000 registered users, we launched in Dec 2007 and have been growing ever since, adding new features and products to our list of offerings.  We provide our main mapping tool, PolicyMap.com, along with an API, a data licensing service, university site licenses, and mapping widgets for our clients to use on their own websites.  We offer over 20,000 indicators, many of which are from the Census, the Bureau of Labor Statistics, and the Consumer Financial Protection Bureau.  Our subscribers include organizations and companies in banking, real estate, govt, education, non-profit, philanthropy and the media.","PolicyMap is a web-based GIS and mapping company that captures and visualizes data including demographics, home sale statistics, health data, mortgage trends, school performance scores, labor data and crime statistics.","We measure PolicyMap's impact by considering our sources of web traffic, our mix of subscribers and free users, and the calls, emails and requests for training we receive.","Past three years' annual revenue:
2010: $814,049
2011: $1.5M
2012: $2.1M
Current year revenue:
2013: $2.4M (forecast)
Investors include the William Penn Foundation, Heron Foundation and Surdna Foundations for a total to date of $2.2M.",questionnaire,http://www.ffiec.gov/hmda/,Home Mortgage Disclosure Act (HMDA)
/Policymap,PolicyMap,http://policymap.com,"Philadelphia, PA",2007,9,Nonprofit,,Information for consumers,"Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Nutrition, Social Assistance, Transportation, Weather, Other","Subscriptions, Philanthropy (foundations","PolicyMap is a national online mapping tool and is a division of The Reinvestment Fund, a Community Development Financial Institution.  PolicyMap grew out of our underwriting department's need for good data with which to make good lending decisions. With around 1500 subscribers and 25,000 registered users, we launched in Dec 2007 and have been growing ever since, adding new features and products to our list of offerings.  We provide our main mapping tool, PolicyMap.com, along with an API, a data licensing service, university site licenses, and mapping widgets for our clients to use on their own websites.  We offer over 20,000 indicators, many of which are from the Census, the Bureau of Labor Statistics, and the Consumer Financial Protection Bureau.  Our subscribers include organizations and companies in banking, real estate, govt, education, non-profit, philanthropy and the media.","PolicyMap is a web-based GIS and mapping company that captures and visualizes data including demographics, home sale statistics, health data, mortgage trends, school performance scores, labor data and crime statistics.","We measure PolicyMap's impact by considering our sources of web traffic, our mix of subscribers and free users, and the calls, emails and requests for training we receive.","Past three years' annual revenue:
2010: $814,049
2011: $1.5M
2012: $2.1M
Current year revenue:
2013: $2.4M (forecast)
Investors include the William Penn Foundation, Heron Foundation and Surdna Foundations for a total to date of $2.2M.",questionnaire,http://www.bls.gov/lau/,Local Area Unemployment Statistics (LAUS)
/Policymap,PolicyMap,http://policymap.com,"Philadelphia, PA",2007,9,Nonprofit,,Information for consumers,"Arts,  Entertainment,  & Recreation, Crime, Education, Energy, Environmental, Finance, Geospatial data/mapping, Health and Health Care, Housing/Real Estate, Nutrition, Social Assistance, Transportation, Weather, Other","Subscriptions, Philanthropy (foundations","PolicyMap is a national online mapping tool and is a division of The Reinvestment Fund, a Community Development Financial Institution.  PolicyMap grew out of our underwriting department's need for good data with which to make good lending decisions. With around 1500 subscribers and 25,000 registered users, we launched in Dec 2007 and have been growing ever since, adding new features and products to our list of offerings.  We provide our main mapping tool, PolicyMap.com, along with an API, a data licensing service, university site licenses, and mapping widgets for our clients to use on their own websites.  We offer over 20,000 indicators, many of which are from the Census, the Bureau of Labor Statistics, and the Consumer Financial Protection Bureau.  Our subscribers include organizations and companies in banking, real estate, govt, education, non-profit, philanthropy and the media.","PolicyMap is a web-based GIS and mapping company that captures and visualizes data including demographics, home sale statistics, health data, mortgage trends, school performance scores, labor data and crime statistics.","We measure PolicyMap's impact by considering our sources of web traffic, our mix of subscribers and free users, and the calls, emails and requests for training we receive.","Past three years' annual revenue:
2010: $814,049
2011: $1.5M
2012: $2.1M
Current year revenue:
2013: $2.4M (forecast)
Investors include the William Penn Foundation, Heron Foundation and Surdna Foundations for a total to date of $2.2M.",questionnaire,http://lehd.ces.census.gov/,Longitudinal Employer-Household Dynamics (LEHD)
